figure_url,item,source,source_url,how
https://figure.nz/chart/R4uQId6Yxo0rRBql-3Tv6c5LL6IRMwaIS,"Price paid by New Zealand businesses for finance service charge 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/R4uQId6Yxo0rRBql-lMVzFpbDrJWCkmU6,"Price paid by New Zealand businesses for road freight transport services 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/F0jZBij8PpbRbvHu-CIhKVJQrjJ6bDWYc,"Price received by New Zealand businesses for beer, soft drinks, and fruit juices 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/F0jZBij8PpbRbvHu-1BTca2IQKLXDwmh4,"Price received by New Zealand businesses for civil engineering services 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/F0jZBij8PpbRbvHu-IUfoAskNQFpQCLJM,"Price received by New Zealand businesses for cargo handling services 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/R4uQId6Yxo0rRBql-Wo9eVhHvpP7F99DI,"Price paid by New Zealand businesses for residential building construction 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-w9CKYmRtvFpU2iy9,"Price paid by New Zealand businesses for books, newspapers, and other printed material 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-RifnoTmEJZUUSTAu,"Price paid by New Zealand businesses for beverage serving services 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-Lu0rpZepmp0eYUBR,"Price paid by New Zealand businesses for building completion and finishing services 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-UPW8y5PMxBhDUvOD,"Price paid by New Zealand businesses for beer, soft drinks, and fruit juices 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-jFkdzLhj00nvl4Hd,"Price paid by New Zealand businesses for basic chemicals including methanol 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-T2BAqxyTVKo1OcoD,"Price paid by New Zealand businesses for bank fees 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-60W3sm31VWzjWTz2,"Price paid by New Zealand businesses for audio visual services, broadcasting, and distribution services 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-P9lrTk4QFzAWIiHB,"Price paid by New Zealand businesses for articles of concrete, cement, and plaster 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-7wiDsLX3OA78jEMW,"Price paid by New Zealand businesses for agricultural and forestry equipment 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-iVReNZRQeN5ujHQ5,"Price paid by New Zealand businesses for animal and vegetable oils and fats, starches, and grain products 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-PociVZUEuH3f80Cn,"Price paid by New Zealand businesses for agricultural services 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-CvByBWmm7dml2qDd,"Price paid by New Zealand businesses for advertising and marketing 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-HkuDDMFsyAUeZ9L6,"Price paid by New Zealand businesses for fabricated metal products, excluding machinery and equipment 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-SsAiBvFyX2tKD42A,"Price paid by New Zealand businesses for construction aggregates 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-hxBPsCPw9lAEiclU,"Price paid by New Zealand businesses for event catering and other food serving services 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-UxIL12L0zhQZBECH,"Price paid by New Zealand businesses for electrical installation services 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-cByz9Zy7CWIkd5Ub,"Price paid by New Zealand businesses for domestic appliances 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-ZfFdfPT4yMtMSHXb,"Price paid by New Zealand businesses for electric motors, generators, and transformers 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-9hNqUi8dERiLCwsV,"Price paid by New Zealand businesses for accounting services 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-08pI4eoahthW9BJb,"Price received by New Zealand businesses for cargo handling services 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/CedWte7xjTL5Y9Xt-IFcEWRNJ1KOn4Zv4,"Price paid by New Zealand businesses for accommodation services 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published input commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published input commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-SmkRKZCXrBN0os9y,"Price received by New Zealand businesses for building completion and finishing services 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
